,Unnamed: 0,customer,merchant,date,amount
2331,2331,Brittney Perritt,Bednar,2019-12-24,32.93
2332,2332,Brittney Perritt,Bogisich,2019-12-24,5.5
2333,2333,Brittney Perritt,Ferry,2019-12-24,4.77
2334,2334,Brittney Perritt,Kshlerin,2019-12-24,9.99
2335,2335,Brittney Perritt,Corkery,2019-12-24,14.99
2336,2336,Brittney Perritt,Auer,2019-12-24,36.78
2337,2337,Brittney Perritt,Auer,2019-12-24,96.29
2338,2338,Brittney Perritt,Bednar,2019-12-24,9.15
2339,2339,Brittney Perritt,Bednar,2019-12-24,54.7
2340,2340,Brittney Perritt,Corkery,2019-12-24,14.99
2341,2341,Brittney Perritt,Bednar,2019-12-25,2.5
2342,2342,Brittney Perritt,Abernathy,2019-12-25,4.85
2343,2343,Brittney Perritt,Abernathy,2019-12-27,4.85
2344,2344,Brittney Perritt,Bednar,2019-12-27,2.5
2345,2345,Brittney Perritt,Graham,2019-12-28,98.56
2346,2346,Brittney Perritt,Aufderhar,2019-12-28,104.93
2347,2347,Brittney Perritt,Daniel,2019-12-29,2.65
2348,2348,Brittney Perritt,Bednar,2019-12-29,4.8
2349,2349,Brittney Perritt,Heaney,2019-12-29,8.02
2350,2350,Brittney Perritt,Hilll,2019-12-29,2.6
2351,2351,Brittney Perritt,Feest,2019-12-29,3.99
2352,2352,Brittney Perritt,Crona,2019-12-30,6.14
2353,2353,Brittney Perritt,Feest,2019-12-30,3.99
2354,2354,Brittney Perritt,Daniel,2019-12-30,2.65
2355,2355,Brittney Perritt,Auer,2019-12-30,15.99
2356,2356,Brittney Perritt,Auer,2019-12-30,15.99
2357,2357,Brittney Perritt,Auer,2019-12-30,20.47
2358,2358,Brittney Perritt,Aufderhar,2019-12-30,104.93
2359,2359,Brittney Perritt,Auer,2019-12-30,20.47
2360,2360,Brittney Perritt,Auer,2019-12-30,1.47
2361,2361,Brittney Perritt,Heaney,2019-12-30,8.02
2362,2362,Brittney Perritt,Auer,2019-12-30,15.99
2363,2363,Brittney Perritt,Auer,2019-12-30,1.47
2364,2364,Brittney Perritt,Graham,2019-12-30,98.56
2365,2365,Brittney Perritt,Bednar,2019-12-30,4.8
2366,2366,Brittney Perritt,Auer,2019-12-30,15.99
2367,2367,Brittney Perritt,Crona,2019-12-30,6.14
2368,2368,Brittney Perritt,Hilll,2019-12-30,2.6
2369,2369,Brittney Perritt,Gislason,2019-12-31,29.82
